0,0,0,0,0,0,0,1
0.024154,0.056529,0.064468,0,0,0,0,1
0.013548,0.018312,0.035982,0.163921,0,0.669474,0,1
0.021967,0.125796,0.025487,0.114866,0.032618,0.750526,0,1
0.01551,0.007962,0.034483,0.094638,0,0.814737,0,1
0,0,0,0,0,0,0,1
0.025654,0.038217,0.022489,0.130572,0,0.624211,0,1
0.027889,0.003185,0.023988,0,0,0,0,1
0,0,0,0,0,0,0,1
0.01369,0.007962,0.025487,0.150638,0.040398,0.78,0,1
0,0,0,0,0,0,0,1
0.0154,0.007962,0.046477,0.109294,0,0.630526,0,1
0.024752,0.004777,0.02099,0.138849,0,0.702105,0,1
0.02129,0.058121,0.016492,0.188429,0,0.523158,0,1
0.064742,0.359873,0.010495,0.193395,0.034289,0.410526,0,1
0.011288,0.009554,0.04048,0.120841,0,0.710526,0,1
0.016197,0.025478,0.07946,0.166909,0.041967,0.669474,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.022151,0.007166,0.029985,0.13469,0.0463,0.584211,0,1
0.034697,0.105892,0.005997,0.137072,0,0.667368,0,1
0.013968,0.003981,0.035982,0.152213,0.041521,0.743158,0,1
0.01401,0.025478,0.017991,0.173288,0.074479,0.705263,0,1
0.020719,0.017516,0.02099,0,0,0,0,1
0.026777,0.003185,0.023988,0,0,0,0,1
0,0,0,0,0,0,0,1
0.036748,0.090764,0.013493,0.217377,0.048307,0.647368,0,1
0.046184,0.466561,0.056972,0,0,0,0,1
0.030616,0.243631,0.010495,0,0,0,0,1
0.006656,0.005573,0.116942,0.071504,0,0.711579,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.028822,0.023885,0.007496,0.162791,0.085806,0.696842,0,1
0.028371,0.022293,0.02099,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.041888,0.381369,0.022489,0.143007,0.05513,0.603158,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.061044,0.501592,0.007496,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.033937,0.004777,0.022489,0,0,0,0,1
0.009934,0.003981,0.02099,0.091247,0.104992,0.603158,0,1
0.03017,0.102707,0.008996,0,0,0,0,1
0,0,0,0,0,0,0,1
0.053113,0.221338,0.005997,0.193516,0,0.630526,0,1
0.016003,0.005573,0.028486,0.137274,0,0.633684,0,1
0.012898,0.003185,0.056972,0.126898,0.023235,0.645263,0,1
0,0,0,0,0,0,0,1
0.025953,0.095541,0.052474,0.094113,0,0.774737,0,1
0.020425,0.011943,0.008996,0,0,0,0,1
0.068613,1,0.004498,0.165698,0,0.412632,0,1
0.007055,0.005573,0.128936,0.207122,0.023481,0.488421,0,1
0.056591,0.588376,0.004498,0.290577,0,0.58,0,1
0.034702,0.062898,0.025487,0.608608,0,0.547368,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.042261,0.003185,0.023988,0,0,0,0,1
0,0,0,0,0,0,0,1
0.011225,0.003185,0.038981,0,0,0,0,1
0.048896,0.526274,0.007496,0.167474,0.13482,0.698947,0,1
0,0,0,0,0,0,0,1
0.025104,0.062102,0.014993,0.163477,0,0.669474,0,1
0.022261,0.009554,0.007496,0.071221,0,0.586316,0,1
0.016438,0.02707,0.097451,0.193031,0.027089,0.634737,0,1
0.018993,0.008758,0.053973,0.116723,0,0.728421,0,1
0.024647,0.026274,0.017991,0.086725,0,0.849474,0,1
0.046677,0.18949,0.025487,0.156331,0.027776,0.626316,0,1
0,0,0,0,0,0,0,1
0.013926,0.006369,0.011994,0.04413,0,0.448421,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.021899,0.018312,0.004498,0,0,0,0,1
0.012431,0.011146,0.068966,0.206799,0.020826,0.624211,0,1
0,0,0,0,0,0,0,1
0.034493,0.117834,0.026987,0.184432,0.028847,0.781053,0,1
0,0,0,0,0,0,0,1
0.028245,0.02707,0.02099,0,0,0,0,1
0.062004,0.235669,0.011994,0.27475,0,0.756842,0,1
0.018621,0.018312,0.02099,0.156169,0.050113,0.866316,0,1
0.026966,0.082803,0.014993,0.131339,0.069901,0.646316,0,1
0,0,0,0,0,0,0,1
0.023992,0.035828,0.044978,0.137355,0,0.731579,0,1
0.027847,0.044586,0.104948,0.138364,0.028737,0.643158,0,1
0,0,0,0,0,0,0,1
0.04664,0.237261,0.022489,0.247497,0.033683,0.764211,0,1
0.031293,0.100318,0.046477,0.160853,0.036979,0.678947,0,1
0,0,0,0,0,0,0,1
0.028885,0.003981,0.010495,0.191336,0,0.968421,0,1
0.012573,0.006369,0.046477,0.073442,0.026413,0.813684,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.013721,0.019904,0.046477,0.100008,0,0.614737,0,1
0.024028,0.009554,0.01949,0.224201,0.038372,0.624211,0,1
0.023745,0.005573,0.013493,0,0,0,0,1
0.019203,0.058917,0.053973,0.204659,0.093879,0.663158,0,1
0.012877,0.009554,0.058471,0.156613,0.051912,0.622105,0,1
0.047432,0.317675,0.004498,0.246043,0,0.651579,0,1
0.031539,0.003981,0.038981,0,0,0,0,1
0,0,0,0,0,0,0,1
0.02332,0.02707,0.016492,0.104772,0,0.667368,0,1
0.016071,0.012739,0.032984,0.203771,0,0.644211,0,1
0.020063,0.006369,0.004498,0.189801,0.220065,0.817895,0,1
0.032867,0.014331,0.023988,0,0,0,0,1
0.024553,0.057325,0.043478,0.116319,0,0.744211,0,1
0.028602,0.234873,0.013493,0.129683,0,0.605263,0,1
0.013973,0.007166,0.008996,0.08943,0,0.696842,0,1
0.033501,0.049363,0.026987,0,0,0,0,1
0.029809,0.009554,0.010495,0.133882,0.07796,0.769474,0,1
0.010758,0.004777,0.016492,0.275032,0,0.433684,0,1
0,0,0,0,0,0,0,1
0.031639,0.040605,0.02099,0,0,0,0,1
0.019921,0.025478,0.01949,0.124919,0.072957,0.587368,0,1
0,0,0,0,0,0,0,1
0.023394,0.022293,0.017991,0,0,0,0,1
0.014624,0.003185,0.013493,0.140867,0,0.714737,0,1
0.037613,0.042197,0.014993,0.165254,0,0.582105,0,1
0.014346,0.007962,0.01949,0.187137,0,0.584211,0,1
0.023782,0.014331,0.022489,0.101785,0.033507,0.705263,0,1
0.033003,0.078822,0.022489,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.011922,0.011146,0.091454,0.169856,0.034492,0.562105,0,1
0.037105,0.089968,0.017991,0.102229,0,0.705263,0,1
0.04236,0.232484,0.016492,0.218629,0,0.881053,0,1
0.024957,0.061306,0.013493,0.155443,0,0.8,0,1
0.033522,0.085987,0.014993,0.207243,0.121385,0.671579,0,1
0.029798,0.082803,0.022489,0,0,0,0,1
0,0,0,0,0,0,0,1
0.021799,0.031847,0.010495,0,0,0,0,1
0,0,0,0,0,0,0,1
0.015169,0.004777,0.034483,0,0,0,0,1
0.078259,0.436306,0.013493,0.136951,0.042392,0.496842,0,1
0.035059,0.128185,0.023988,0,0,0,0,1
0.084673,0.43949,0.008996,0.202398,0,0.468421,0,1
0.050831,0.460191,0.004498,0,0,0,0,1
0.03754,0.143312,0.029985,0,0,0,0,1
0.0124,0.004777,0.025487,0.186854,0.06596,0.597895,0,1
0.038138,0.191083,0.04048,0.048974,0,0.726316,0,1
0.025014,0.019108,0.025487,0.13897,0,0.762105,0,1
0.017105,0.003185,0.031484,0,0,0,0,1
0.046835,0.28742,0.022489,0.174297,0.027977,0.696842,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.016926,0.051752,0.04048,0.136063,0.035303,0.630526,0,1
0.027432,0.046178,0.013493,0.281533,0,0.724211,0,1
0.032352,0.026274,0.007496,0.214188,0,0.825263,0,1
0,0,0,0,0,0,0,1
0.072415,0.996815,0.011994,0.238211,0.024794,0.598947,0,1
0.019764,0.044586,0.016492,0.128432,0,0.737895,0,1
0.024023,0.030255,0.118441,0.148256,0.021536,0.567368,0,1
0.010894,0.003981,0.01949,0,0,0,0,1
0.031964,0.306529,0.01949,0.152253,0,0.689474,0,1
0.019774,0.035032,0.049475,0.129199,0.046934,0.598947,0,1
0,0,0,0,0,0,0,1
0.045403,0.270701,0.008996,0.144097,0.065623,0.551579,0,1
0.033973,0.089172,0.02099,0.138647,0,0.672632,0,1
0.018049,0.025478,0.049475,0.134246,0,0.671579,0,1
0.036349,0.072452,0.023988,0.231347,0,0.661053,0,1
0.040803,0.026274,0.014993,0.173974,0,0.723158,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.052368,0.003185,0.004498,0,0,0,0,1
0,0,0,0,0,0,0,1
0.02781,0.089968,0.02099,0,0,0,0,1
0.021668,0.029459,0.08096,0.164567,0.01839,0.708421,0,1
0,0,0,0,0,0,0,1
0.01721,0.017516,0.02099,0.143411,0.066942,0.709474,0,1
0.024831,0.040605,0.005997,0.094073,0.089249,0.693684,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.046824,0.069268,0.011994,0.148256,0.054512,0.614737,0,1
0.040399,0.302548,0.025487,0.118338,0.031609,0.641053,0,1
0,0,0,0,0,0,0,1
0.020745,0.007166,0.014993,0.170866,0.07027,0.765263,0,1
0.099439,0.527866,0.004498,0.206113,0.049752,0.507368,0,1
0,0,0,0,0,0,0,1
0.038683,0.080414,0.007496,0.182978,0,0.844211,0,1
0.006677,0.003185,0.041979,0,0,0,0,1
0.018788,0.005573,0.017991,0.176276,0.064747,0.728421,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.010973,0.015127,0.025487,0,0,0,0,1
0.238059,0.007166,0.001499,0,0,0,0,1
0.064626,0.383758,0.014993,0.342297,0,0.675789,0,1
0.042806,0.301752,0.008996,0.089753,0,0.52,0,1
0.048151,0.207803,0.005997,0.152334,0,0.586316,0,1
0.016842,0.019108,0.014993,0,0,0,0,1
0.06149,0.783439,0.004498,0,0,0,0,1
0.022408,0.023885,0,0.068395,0,0.663158,0,1
0,0,0,0,0,0,0,1
0.018243,0.011146,0.016492,0.130774,0.063112,0.847368,0,1
0.036664,0.167994,0.022489,0.155523,0.0463,0.611579,0,1
0.012636,0.006369,0.062969,0.142967,0,0.710526,0,1
0.05155,0.281847,0.02099,0.178496,0.048844,0.609474,0,1
0,0,0,0,0,0,0,1
0.03156,0.111465,0.022489,0,0,0,0,1
0,0,0,0,0,0,0,1
0.060483,0.417994,0.011994,0,0,0,0,1
0.01615,0.004777,0.034483,0.098837,0.040671,0.703158,0,1
0.018862,0.003981,0.014993,0.237565,0.074353,0.593684,0,1
0.037168,0.175955,0.002999,0.214793,0,0.675789,0,1
0,0,0,0,0,0,0,1
0.039355,0.028662,0.023988,0.19824,0,0.717895,0,1
0.011697,0.006369,0.056972,0,0,0,0,1
0,0,0,0,0,0,0,1
0.027868,0.031847,0.025487,0.165496,0.04119,0.762105,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.021705,0.015127,0.013493,0.202964,0,0.652632,0,1
0.022644,0.003185,0.032984,0,0,0,0,1
0.019785,0.026274,0.044978,0,0,0,0,1
0.007396,0.003981,0.047976,0,0,0,0,1
0.030013,0.079618,0.031484,0,0,0,0,1
0.021925,0.003185,0.016492,0,0,0,0,1
0,0,0,0,0,0,0,1
0.028204,0.051752,0.014993,0,0,0,0,1
0.019255,0.007962,0.01949,0.179385,0,0.766316,0,1
0,0,0,0,0,0,0,1
0.04866,0.197452,0.010495,0.150315,0,0.52,0,1
0.025513,0.003185,0.007496,0,0,0,0,1
0.057577,0.656847,0.004498,0.239987,0.110328,0.582105,0,1
0.043808,0.207006,0.007496,0,0,0,0,1
0.051513,0.005573,0.02099,0,0,0,0,1
0.022051,0.083599,0.010495,0.115754,0.131478,0.589474,0,1
0.010894,0.003185,0.053973,0.126938,0.030003,0.641053,0,1
0.032127,0.084395,0.022489,0.151001,0,0.867368,0,1
0.021867,0.018312,0.022489,0.213057,0,0.676842,0,1
0.02236,0.073248,0.004498,0.165819,0,0.836842,0,1
0.017173,0.062102,0.070465,0,0,0,0,1
0,0,0,0,0,0,0,1
0.045633,0.925159,0.013493,0.154998,0,0.538947,0,1
0,0,0,0,0,0,0,1
0.037314,0.003981,0.011994,0,0,0,0,1
0,0,0,0,0,0,0,1
0.019921,0.009554,0.017991,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.049997,0.220541,0.008996,0.154756,0.062772,0.546316,0,1
0.023777,0.038217,0.035982,0.178779,0.030214,0.813684,0,1
0.009163,0.003185,0.058471,0.12282,0.025435,0.563158,0,1
0.00598,0.007166,0,0,0,0,0,1
0.013186,0.058917,0.02099,0.137072,0,0.684211,0,1
0.029431,0.083599,0.014993,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.015636,0.01035,0.04048,0.140302,0,0.558947,0,1
0.075584,0.993631,0.025487,0.159238,0,0.491579,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.012636,0.011943,0.157421,0,0,0,0,1
0,0,0,0,0,0,0,1
0.016785,0.004777,0.025487,0,0,0,0,1
0,0,0,0,0,0,0,1
0.019995,0.013535,0.029985,0.173409,0,0.838947,0,1
0.031602,0.011146,0.028486,0.150759,0.026676,0.756842,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.016517,0.031051,0.031484,0.158955,0.051185,0.518947,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.032059,0.084395,0.011994,0.141392,0.107214,0.678947,0,1
0.020205,0.030255,0.058471,0.111797,0,0.836842,0,1
0.020037,0.012739,0.026987,0.154756,0.037555,0.829474,0,1
0.011151,0.011943,0.05997,0.1659,0.035812,0.407368,0,1
0.019187,0.034236,0.022489,0.064842,0,0.802105,0,1
0.011524,0.008758,0.025487,0,0,0,0,1
0.017498,0.003981,0.008996,0,0,0,0,1
0.033239,0.003185,0.017991,0.240472,0,0.612632,0,1
0.038668,0.003185,0.007496,0,0,0,0,1
0.132583,0.003185,0.001499,0,0,0,0,1
0.036953,0.156051,0.014993,0.196463,0.053131,0.702105,0,1
0,0,0,0,0,0,0,1
0.026772,0.003185,0.031484,0,0,0,0,1
0.022717,0.036624,0.034483,0.206718,0,0.855789,0,1
0.013076,0.007166,0.032984,0.249516,0,0.415789,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.163986,0.01672,0.001499,0,0,0,0,1
0.017734,0.007166,0.010495,0,0,0,0,1
0,0,0,0,0,0,0,1
0.013916,0.028662,0.707646,0.324895,0.030664,0.551579,0,1
0.028933,0.07086,0.013493,0,0,0,0,1
0.031393,0.093153,0.017991,0,0,0,0,1
0.006987,0.004777,0.053973,0.08406,0.035298,0.621053,0,1
0,0,0,0,0,0,0,1
0.045995,0.453822,0.02099,0,0,0,0,1
0,0,0,0,0,0,0,1
0.047312,0.690287,0.004498,0.157623,0.097154,0.512632,0,1
0.019481,0.008758,0.017991,0.262274,0,0.662105,0,1
0.019832,0.026274,0.016492,0.162427,0,0.452632,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.036696,0.29379,0.02099,0.155523,0.047011,0.562105,0,1
0,0,0,0,0,0,0,1
0.034173,0.05414,0.014993,0,0,0,0,1
0.022271,0.026274,0.049475,0.211321,0,0.556842,0,1
0,0,0,0,0,0,0,1
0.19294,0.011146,0.002999,0,0,0,0,1
0.054991,0.224522,0.002999,0.15948,0.169263,0.622105,0,1
0.030176,0.106688,0.050975,0,0,0,0,1
0.024427,0.008758,0.010495,0,0,0,0,1
0.057215,0.265924,0.025487,0.298086,0,0.802105,0,1
0,0,0,0,0,0,0,1
0.015148,0.006369,0.035982,0.199612,0.031196,0.711579,0,1
0.014917,0.004777,0.035982,0.122658,0,0.873684,0,1
0.054267,0.452229,0.011994,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.042124,0.08758,0.017991,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.020184,0.024682,0.037481,0.157582,0.050113,0.774737,0,1
0.075279,0.993631,0.002999,0.17567,0,0.508421,0,1
0.030386,0.086783,0.014993,0.249717,0,0.677895,0,1
0,0,0,0,0,0,0,1
0.023394,0.01035,0.007496,0,0,0,0,1
0.050758,0.164809,0.029985,0.144461,0,0.629474,0,1
0.065214,0.973726,0.025487,0.207445,0,0.547368,0,1
0.017865,0.052548,0.058471,0.156492,0.042362,0.748421,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.021668,0.007962,0.011994,0.151849,0,0.826316,0,1
0.018788,0.070064,0.043478,0,0,0,0,1
0.020666,0.034236,0.01949,0.136789,0,0.785263,0,1
0.028314,0.124204,0.037481,0.099039,0,0.522105,0,1
0.038311,0.09793,0.034483,0.153505,0,0.838947,0,1
0.044799,0.295382,0.02099,0.188106,0,0.671579,0,1
0.035919,0.170382,0.032984,0.165536,0.012001,0.684211,0,1
0.02632,0.065287,0.037481,0.123062,0.021846,0.718947,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.029095,0.148885,0.052474,0,0,0,0,1
0.024233,0.045382,0.016492,0.110909,0.072658,0.724211,0,1
0.023698,0.015924,0.014993,0.165213,0.076998,0.752632,0,1
0,0,0,0,0,0,0,1
0.024044,0.106688,0.025487,0.102794,0.062997,0.611579,0,1
0.049793,0.223726,0.011994,0.167838,0.060857,0.607368,0,1
0.022329,0.003185,0.028486,0,0,0,0,1
0.026824,0.02707,0.010495,0,0,0,0,1
0.030249,0.08758,0.112444,0.100896,0.040574,0.471579,0,1
0.02663,0.04379,0.01949,0.191618,0,0.875789,0,1
0.027842,0.077229,0.055472,0.21447,0.022494,0.711579,0,1
0.034666,0.06051,0.013493,0,0,0,0,1
0.035888,0.096338,0.022489,0.160045,0,0.698947,0,1
0.053978,0.192675,0.028486,0.215964,0,0.788421,0,1
0,0.003185,0.224888,0,0,0,0,1
0.040241,0.122611,0.02099,0.155079,0,0.722105,0,1
0.044542,0.214968,0.007496,0.167151,0,0.558947,0,1
0,0,0,0,0,0,0,1
0.079764,0.468949,0.034483,0.270914,0.025295,0.773684,0,1
0.010233,0.006369,0.029985,0.209585,0.06205,0.574737,0,1
0.029399,0.066083,0.011994,0.153182,0,0.749474,0,1
0,0,0,0,0,0,0,1
0.009431,0.004777,0.044978,0,0,0,0,1
0,0,0,0,0,0,0,1
0.065859,0.992038,0.005997,0.309633,0,0.771579,0,1
0.021138,0.031051,0.022489,0.16594,0,0.853684,0,1
0,0,0,0,0,0,0,1
0.026467,0.003185,0.022489,0,0,0,0,1
0,0,0,0,0,0,0,1
0.021285,0.011943,0.037481,0.249879,0,0.614737,0,1
0,0,0,0,0,0,0,1
0.037288,0.011943,0.026987,0,0,0,0,1
0,0,0,0,0,0,0,1
0.031702,0.083599,0.014993,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.00899,0.011146,0,0.088582,0,0.491579,0,1
0.042072,0.386943,0.011994,0.204296,0,0.803158,0,1
0,0,0,0,0,0,0,1
0.040136,0.031847,0.044978,0.193839,0.011812,0.858947,0,1
0.023373,0.041401,0.086957,0.040496,0,0.668421,0,1
0,0,0,0,0,0,0,1
0.01999,0.01035,0.02099,0,0,0,0,1
0.022607,0.003185,0.008996,0,0,0,0,1
0.036328,0.033439,0.011994,0.254239,0,0.705263,0,1
0.020761,0.089172,0.124438,0.101623,0,0.655789,0,1
0.023546,0.214968,0.185907,0.192305,0.018275,0.538947,0,1
0.060268,0.235669,0.005997,0.202964,0,0.743158,0,1
0.045817,0.433121,0.023988,0.154514,0,0.537895,0,1
0.040047,0.221338,0.016492,0.144662,0.076968,0.696842,0,1
0.017026,0.003981,0.038981,0.148821,0.041099,0.64,0,1
0.027081,0.137739,0.082459,0.180879,0,0.596842,0,1
0,0,0,0,0,0,0,1
0.024165,0.01672,0.035982,0,0,0,0,1
0.029483,0.109076,0.011994,0.12714,0,0.777895,0,1
0.01711,0.007166,0.01949,0.15189,0,0.670526,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.006357,0.007962,0.082459,0,0,0,0,1
0,0,0,0,0,0,0,1
0.025125,0.032643,0.017991,0.170422,0.097346,0.682105,0,1
0,0,0,0,0,0,0,1
0.017792,0.012739,0.010495,0.079659,0,0.78,0,1
0,0,0,0,0,0,0,1
0.012038,0.003185,0.032984,0.244872,0.04032,0.46,0,1
0,0,0,0,0,0,0,1
0.060556,0.200637,0.023988,0.277778,0,0.749474,0,1
0,0,0,0,0,0,0,1
0.022224,0.022293,0.008996,0.152374,0.097099,0.787368,0,1
0.056077,0.280255,0.008996,0.22626,0,0.749474,0,1
0,0.005573,0.32084,0,0,0,0,1
0.048497,0.003185,0.002999,0,0,0,0,1
0.031823,0.07086,0.007496,0,0,0,0,1
0.042911,0.123408,0.01949,0.163194,0,0.693684,0,1
0.027653,0.13535,0.008996,0.067426,0.143667,0.435789,0,1
0.020803,0.012739,0.043478,0.073684,0.032918,0.698947,0,1
0.033318,0.057325,0.013493,0.147166,0,0.763158,0,1
0,0,0,0,0,0,0,1
0.061789,0.003185,0.005997,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.036323,0.004777,0.023988,0.204821,0,0.644211,0,1
0.063582,0.992834,0.002999,0.167515,0,0.397895,0,1
0.061878,0.914013,0.002999,0,0,0,0,1
0.035489,0.098726,0.016492,0.154877,0,0.597895,0,1
0.011225,0.031847,0.049475,0.167393,0.032036,0.624211,0,1
0,0,0,0,0,0,0,1
0.007501,0.008758,0.091454,0.087855,0,0.589474,0,1
0.037766,0.151274,0.044978,0.275436,0,0.648421,0,1
0.054812,0.496019,0.004498,0.255531,0,0.654737,0,1
0.007642,0.003981,0.032984,0.122658,0.033998,0.785263,0,1
0,0,0,0,0,0,0,1
0.014393,0.003185,0,0.165778,0,0.522105,0,1
0,0,0,0,0,0,0,1
0.048492,0.262739,0.028486,0.195373,0,0.634737,0,1
0,0,0,0,0,0,0,1
0.022444,0.030255,0.01949,0.137557,0,0.902105,0,1
0.011896,0.003185,0.043478,0.100008,0,0.632632,0,1
0,0,0,0,0,0,0,1
0.038594,0.191879,0.034483,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.036082,0.074841,0.008996,0.135699,0.112181,0.792632,0,1
0.055966,0.15207,0.008996,0,0,0,0,1
0,0,0,0,0,0,0,1
0.023294,0.074045,0.062969,0.129482,0,0.803158,0,1
0.015342,0.01035,0.034483,0.169937,0.04624,0.701053,0,1
0.030685,0.046178,0.014993,0,0,0,0,1
0.038479,0.176752,0.043478,0,0,0,0,1
0.075405,0.779459,0.008996,0.238655,0,0.452632,0,1
0.028308,0.003185,0.034483,0.12605,0,0.630526,0,1
0,0,0,0,0,0,0,1
0.0091,0.01035,0.137931,0.17999,0.017668,0.589474,0,1
0.112589,0.009554,0.001499,0,0,0,0,1
0.03283,0.014331,0.005997,0.127342,0.116735,0.654737,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.036313,0.003185,0.013493,0.206274,0,0.613684,0,1
0.014036,0.012739,0.04048,0.185037,0.05938,0.608421,0,1
0.018547,0.01035,0.01949,0.082405,0.069678,0.637895,0,1
0.020451,0.023089,0.029985,0.095244,0,0.829474,0,1
0.157173,0.003185,0.005997,0,0,0,0,1
0.035043,0.075637,0.011994,0.141473,0.046718,0.655789,0,1
0,0,0,0,0,0,0,1
0.009295,0.014331,0.031484,0.201429,0.048708,0.463158,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0.056743,0.991242,0.013493,0,0,0,0,1
