0,0,0,0,0.09,0,0.123796,0,0,0.049505,0.344828,0,0.162162,0,0,0,0,0,0.145067,0,0.081008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983,0.000601,0.001515,1
0,0,0.278431,0,0.071,0.059524,0,0.031503,0,0.039054,0,0.036194,0,0,0,0.2675,0,0,0.1712,0,0.256526,0,0.06422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010459,0,0.010992,0,0,0.000882,0.002303,0.012879,1
0,0.029412,0.082353,0,0.127,0,0.057772,0,0,0.069857,0,0,0,0,0,0.0635,0,0,0.090667,0.023102,0.114311,0,0,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0.184325,0,0,0.088235,0,0,0,0,0,0,0,0,0,0.00646,0,0.017612,0.010495,0,0.00423,0.005406,0.015657,1
0,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100267,0,0.254725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013178,0,0,0.003315,0.003004,0.006692,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189919,0,0.12844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06081,0.061636,0,0.031286,0.009411,0.02904,1
0,0,0.107843,0,0.111,0,0.024759,0,0,0,0,0,0.165766,0,0.040816,0,0.051821,0.040704,0.168,0,0.082808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0.014009,0,0,0.000291,0.0003,0.004356,1
0,0.044118,0,0,0.159,0.052721,0,0,0.058935,0,0,0.06515,0,0,0.287982,0.0315,0.043417,0.349835,0.1184,0,0.171917,0,0.056881,0.0504,0,0,0,0.034103,0,0,0,0,0,0,0,0,0,0,0,0.334034,0,0,0,0,0,0,0,0,0,0.028199,0,0.001693,0.082625,0,0.002278,0.009011,0.011679,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074754,0,0.022446,0,0,0.002572,0.000801,0.001389,1
0.011013,0.004902,0.019608,0,0.076,0.008503,0.020633,0.0018,0.104563,0,0.038314,0.048604,0.003604,0,0,0,0.002801,0.014301,0.111467,0.005501,0.141314,0,0.009174,0,0,0,0,0,0,0,0,0,0,0,0,0.002601,0.014514,0,0,0,0,0,0,0,0,0,0,0,0.009578,0.010357,0.003921,0.007698,0.007663,0.002975,0.001424,0.006508,0.142551,1
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092132,0.041427,0,0.024909,0,0,0.003502,0.001101,0.002083,1
0,0,0,0,0.116,0,0,0,0,0,0,0.059979,0,0,0,0.058,0,0.127613,0.061867,0,0.157516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013638,0,0.020537,0,0,0.000119,0.0004,0.004293,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067227,0,0,0,0,0.020098,0,0.01207,0.03265,0,0.004054,0.002103,0.005114,1
0.011013,0.004902,0.019608,0,0.076,0.008503,0.020633,0.0018,0.104563,0,0.038314,0.048604,0.003604,0,0,0,0.002801,0.014301,0.111467,0.005501,0.141314,0,0.009174,0,0,0,0,0,0,0,0,0,0,0,0,0.002601,0.014514,0,0,0,0,0,0,0,0,0,0,0,0.009578,0.010357,0.003921,0.007698,0.007663,0.002975,0.001421,0.006508,0.142487,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067227,0,0,0,0,0.020098,0,0.01207,0.03265,0,0.004054,0.002103,0.005114,1
0,0,0,0,0,0,0.228336,0,0,0,0,0,0,0,0,0,0,0,0.1776,0,0,0,0,0.2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011331,0,0,0.001463,0.001101,0.002904,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036095,0,0.010838,0,0,0.002724,0.001001,0.00221,1
0,0,0,0,0.065,0,0.089409,0,0,0,0.249042,0.067218,0,0,0,0.0325,0.182073,0,0.069333,0.287129,0.117012,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047067,0,0.002802,0,0,0.001532,0.006508,0.008081,1
0.257709,0,0,0,0,0,0,0,0,0,0,0.120993,0,0,0,0,0.163866,0,0.187733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054622,0,0,0,0,0,0,0.02728,0,0,0.000877,0.000901,0.003662,1
0,0,0.594118,0,0,0,0,0,0,0,0,0,0,0,0,0.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036095,0,0.065029,0,0,0.002641,0.001001,0.002652,1
0,0,0,0,0.189,0.045918,0,0,0,0,0,0.083764,0,0,0,0.0135,0,0,0.1872,0,0.243024,0,0,0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004614,0,0,0.015159,0,0.000354,0.001001,0.005556,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531353,0.2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050308,0,0.000635,0.0004,0.00101,1
0,0.047619,0,0,0,0,0,0,0,0.037404,0.521073,0,0,0,0,0,0,0,0.1088,0,0.061206,0,0,0,0.032645,0,0,0.074807,0,0,0.1088,0,0,0,0.034,0,0.197388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045332,0,0,0,0.002566,0.002903,0.016604,1
0,0,0.501961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031583,0,0.047509,0,0,0.001613,0.000501,0.001515,1
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09943,0.044709,0,0.02688,0,0,0.002852,0.001101,0.001768,1
0,0,0.094118,0,0.146,0,0.066025,0,0,0,0,0.10031,0,0,0,0.024,0.135854,0,0.1296,0,0.218722,0,0.088073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022409,0,0,0,0,0.008306,0,0.015026,0.040646,0,0.004023,0.007709,0.015025,1
0,0.033613,0.094118,0,0.048,0,0,0,0,0,0,0.10031,0,0,0,0.024,0,0.106711,0.077867,0,0.087309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008203,0,0.029651,0,0,0.001906,0.006007,0.011679,1
0,0.028711,0.32549,0,0.041,0,0,0,0,0,0,0.042399,0,0,0,0.0205,0,0.091309,0.110933,0,0.112511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019141,0,0,0,0,0.006973,0,0.023093,0,0,0.002588,0.012014,0.017929,1
0.066079,0,0,0,0.061,0.156463,0,0.220522,0,0,0,0.031024,0.275676,0,0,0,0,0.033003,0.1472,0,0.054905,0,0.055046,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0.043541,0,0,0,0,0,0,0,0,0,0,0,0,0.00523,0,0.006374,0.034483,0,0.001028,0.002903,0.014205,1
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076397,0.034352,0,0.02066,0,0,0.002724,0.001101,0.001705,1
0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080958,0.036403,0,0.021892,0,0,0.002724,0.001101,0.001705,1
0,0,0.107843,0,0.111,0,0.024759,0,0,0,0,0.018614,0.165766,0,0.040816,0,0.051821,0.040704,0.168,0,0.082808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0.013117,0,0,0.000257,0.0003,0.00423,1
0,0,0,0,0.052,0,0.035763,0.046805,0,0.014301,0.099617,0.053775,0,0,0,0.013,0.218487,0.028603,0.097067,0.114411,0.023402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486,0,0.025032,0.005997,0.007413,0.001039,0.003704,0.021338,1
0.03304,0.031513,0.205882,0,0.045,0,0,0.162916,0.114068,0.041254,0,0.093071,0.054054,0,0.068027,0,0,0,0.217067,0,0.135914,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007003,0,0,0,0,0.025636,0,0.040581,0.011328,0,0.003905,0.012915,0.048801,1
0.039648,0,0.035294,0,0.157,0.061224,0.008253,0.005401,0.011407,0.006601,0.022989,0.055843,0.054054,0.006,0,0,0.10084,0.006601,0.242133,0.013201,0.09811,0,0.154128,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016807,0,0.002801,0,0,0,0.002281,0.005332,0,0.000308,0.027819,0,0.000665,0.001101,0.027841,1
0.10793,0,0.194118,0,0,0.168367,0,0,0,0.054455,0.37931,0.256463,0.088288,0,0,0.2485,0.138655,0,0.1856,0,0.179118,0,0.089908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034865,0,0.005234,0,0,0.000425,0.000701,0.005871,1
0.101322,0.021008,0.090196,0,0.005,0.020408,0.006878,0.025203,0.081749,0.040704,0.095785,0.10031,0.100901,0.123,0,0.0125,0.060224,0.0022,0.171733,0,0.131413,0,0.192661,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934,0,0,0,0,0.006665,0,0.010007,0.125937,0.007716,0.00444,0.019223,0.191856,1
0.101322,0.032213,0.05098,0,0,0.056122,0.008253,0.029703,0,0.061606,0.149425,0.075491,0.142342,0,0.058957,0.013,0,0.028603,0.1872,0,0.059406,0,0.034862,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821,0.008614,0,0.00856,0.038314,0.004236,0.002621,0.003905,0.056629,1
0,0.134454,0,0,0.192,0,0,0,0,0,0,0.198552,0,0,0,0,0,0,0.1024,0,0.345635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001589,0.001101,0.00202,1
0.160793,0.02521,0.213725,0,0,0.12415,0.100413,0.09811,0.068441,0.019802,0,0.037229,0,0,0,0.0545,0.05042,0.039604,0.1168,0.120462,0.19712,0,0.33578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01128,0,0.015333,0.055306,0,0.002046,0.002903,0.011237,1
0.013216,0.008403,0.15098,0,0.019,0.054422,0.05227,0,0.011407,0,0,0.066184,0.045045,0,0.027211,0,0,0.013201,0.089067,0.0033,0.063006,0,0.034862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.009122,0.003076,0,0.007513,0.011827,0,0.000665,0.004205,0.047285,1
0,0.088235,0,0,0,0.214286,0,0,0,0,0,0.1303,0,0,0,0,0,0,0,0,0.113411,0,0,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0.020304,0,0.006096,0.099284,0,0.002572,0.001602,0.004293,1
0.160793,0.02521,0.143137,0,0,0.12415,0.100413,0.09901,0.068441,0.019802,0,0.037229,0,0,0,0.055,0.05042,0.039604,0.117333,0.121012,0.19802,0,0.33578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011382,0,0.015395,0.055472,0,0.002051,0.002903,0.011048,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0.0576,0,0.19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,0,0,0.000908,0.002903,0.006629,1
0,0,0,0,0,0,0.143054,0,0,0,0,0.107549,0,0,0,0,0.145658,0,0.1952,0,0.188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013911,0.025226,0,0.018936,0.010162,0.003076,0.002104,0.005807,0.009154,1
0,0,0.247059,0,0,0,0,0,0,0,0,0.261634,0,0,0,0,0,0,0.134933,0,0.455446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002399,0.000701,0.003157,1
0,0.031513,0.088235,0,0.045,0,0,0,0,0,0,0.046536,0,0,0,0.0225,0,0.10011,0.072533,0,0.122412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046216,0,0,0.001613,0.006007,0.012563,1
0,0.029412,0.329412,0,0.042,0,0,0,0,0,0,0.043433,0,0,0,0.021,0,0.092409,0.112,0,0.151215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0,0,0,0,0.006768,0,0.020599,0,0,0.002576,0.012014,0.017866,1
0,0.041317,0,0,0,0,0.081155,0,0,0.032453,0,0.061013,0,0,0,0,0,0.129813,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026354,0,0,0,0,0.006887,0.006508,0.015657,1
0.050661,0,0.092157,0,0.023,0,0,0,0,0,0,0,0,0.023,0,0.0115,0.032213,0,0.378667,0,0.170117,0,0,0.0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033147,0,0,0,0.009806,0.004409,0,0.005388,0,0,0.000267,0.001001,0.004104,1
0,0,0.090196,0,0.139,0,0.127923,0.083708,0,0,0.176245,0.096174,0,0,0,0.0695,0,0.050605,0.0496,0,0.041404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055222,0,0,0,0,0,0,0,0,0,0,0.015735,0,0,0,0,0.00348,0.000401,0.000701,0.004672,1
0,0.02381,0,0,0.068,0,0.093535,0,0,0.018702,0.130268,0,0,0,0,0.017,0,0.149615,0.1824,0,0.245725,0,0,0,0.016323,0.020408,0,0,0,0,0,0,0.018702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001478,0.007996,0,0.000373,0.001402,0.005997,1
0.026432,0.016807,0.023529,0,0.132,0.061224,0,0.032403,0,0,0.137931,0.074457,0,0,0,0,0,0,0.218667,0,0.270927,0,0.022018,0,0,0,0,0,0,0,0,0,0.006601,0,0,0,0.017417,0,0,0.02521,0,0,0,0,0,0,0,0,0,0.00605,0,0.000585,0.003165,0,0.000648,0.003304,0.011301,1
0.145374,0,0.129412,0,0,0,0,0,0,0.036304,0,0,0,0,0,0.099,0.184874,0,0.0704,0,0.118812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067892,0,0,0.001983,0.003304,0.007576,1
0,0.033613,0.094118,0,0.146,0,0.066025,0,0,0.053355,0.183908,0,0,0,0,0.024,0,0,0.051733,0.026403,0.175518,0,0,0.0384,0,0,0,0,0,0,0,0,0,0,0,0,0.211901,0,0,0.10084,0,0,0,0,0,0,0,0,0,0.007486,0,0.018135,0.048976,0,0.003495,0.004606,0.012184,1
0,0,0,0,0,0,0.202201,0,0,0.080858,0,0.152017,0,0,0,0,0,0,0.3136,0,0.132313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015395,0,0,0.000194,0.0002,0.00101,1
0.066079,0,0.119608,0,0,0,0,0,0,0.050605,0.114943,0.09514,0.054054,0.03,0,0.1075,0.085434,0,0.294933,0,0.110711,0,0,0.024,0,0,0,0,0,0,0,0,0,0.063025,0,0,0,0,0,0,0,0,0,0,0.014006,0,0,0,0,0.010254,0,0.032422,0.058471,0.012608,0.002618,0.006508,0.019066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28447,0,0,0,0,0,0,0,0,0,0,0,0,0.020611,0,0,0.016658,0,0.003221,0.005807,0.008838,1
0,0,0,0,0.126,0,0.348006,0.113411,0.239544,0.069307,0.482759,0.1303,0,0,0,0,0.708683,0,0.134933,0.069307,0.341134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016534,0,0,0.064911,0.028634,0.018245,1
0,0.037115,0.103922,0,0.053,0,0,0,0,0,0,0.054809,0,0,0,0.0265,0,0.116612,0.085333,0,0.09541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008921,0,0.027003,0,0,0.002179,0.006007,0.011742,1
0,0.030812,0.17451,0,0.044,0,0,0,0,0,0,0.045502,0,0,0,0.022,0,0.09791,0.119467,0,0.120612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020542,0,0,0,0,0.007486,0,0.024848,0,0,0.002586,0.012014,0.017677,1
0,0.032213,0.090196,0,0.046,0.078231,0.063274,0,0,0,0.176245,0.04757,0,0,0,0.046,0,0.10121,0.1472,0,0.124212,0,0.084404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096639,0,0,0,0,0.021475,0,0,0,0,0,0,0.009175,0.037148,0,0.001049,0.001201,0.006881,1
0,0,0.094118,0,0.144,0,0.066025,0,0,0,0,0.099276,0,0,0,0.024,0.134454,0,0.128533,0,0.216922,0,0.088073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022409,0,0,0,0,0.008306,0,0.014964,0.04048,0,0.003749,0.007709,0.014836,1
0,0.065826,0.184314,0,0,0,0,0,0,0.051705,0,0,0,0,0,0.1415,0,0,0.050133,0,0.084608,0,0.344954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042059,0,0,0.02315,0.024429,0.020013,1
0,0,0.347059,0,0,0,0,0,0,0,0,0.061013,0,0,0,0,0,0.064906,0.2208,0,0.106211,0,0,0,0,0,0,0,0,0,0,0,0.032453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01692,0,0.00508,0.01366,0,0.001203,0.001502,0.00625,1
0.165198,0.012605,0.072549,0,0.018,0.020408,0,0.022502,0.142586,0.017052,0.095785,0.156153,0.055856,0.037,0,0.0185,0.061625,0.013201,0.157867,0.037954,0.113411,0,0.080734,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.017417,0,0,0.02521,0,0,0.016807,0,0,0,0,0,0,0.008716,0.012987,0.013455,0.038981,0.003228,0.002429,0.004405,0.067235,1
0,0.028711,0.039216,0,0.167,0.034014,0.02751,0,0,0.057206,0.076628,0,0.036036,0,0,0.0415,0.028011,0,0.111467,0,0.055806,0,0.113761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019141,0.028118,0,0.02,0,0,0,0.004064,0,0,0.00059,0.001402,0.010985,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578658,0.280533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056305,0,0.000605,0.0004,0.000568,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0.09991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044061,0,0,0.002788,0.002803,0.007134,1
0,0,0.045098,0,0,0,0.031637,0,0,0.052255,0,0.048604,0,0.023,0,0.0115,0.133053,0,0.126933,0,0.171017,0,0,0.0376,0,0,0,0,0,0,0,0,0,0,0,0.029909,0.033382,0,0,0,0,0,0,0,0,0,0,0,0,0.012613,0,0.006066,0,0.00121,0.003666,0.027934,0.032702,1
0,0.05042,0.141176,0,0,0,0,0.130513,0,0,0.275862,0,0,0,0,0.1455,0,0.079208,0.077333,0,0,0,0.13211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012613,0,0.015241,0,0,0.000477,0.000701,0.003788,1
0,0,0.25098,0,0.128,0.217687,0,0,0,0,0,0,0,0,0,0.064,0,0,0.136533,0,0.115212,0,0.234862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01856,0,0.022292,0,0,0.00188,0.000801,0.002652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028507,0,0.025679,0,0,0.003749,0.002603,0.007386,1
0,0.032213,0.090196,0,0.14,0,0.063274,0.167417,0,0.051155,0.176245,0,0,0,0,0.093,0,0,0.0496,0.025303,0.126013,0,0,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0.203193,0,0,0.096639,0,0,0,0,0,0,0,0,0,0.007281,0,0.017581,0.035649,0,0.003296,0.006308,0.013384,1
0,0,0.07451,0,0.115,0.129252,0,0,0,0,0,0.039297,0.068468,0,0,0.019,0,0.041804,0.143467,0,0.207021,0,0,0.0304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01251,0,0.001878,0.010162,0,0.000704,0.001902,0.009912,1
0,0.055322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395,0.221289,0.173817,0.2112,0,0.142214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036881,0,0,0,0,0.027482,0,0.008252,0,0,0.001648,0.002503,0.006692,1
